id,x,y,z,vx,vy,vz,r,m
0,1.8682,0.958799,0.505521,7.83131,16.0341,11.5579,0.04,1
1,0.97447,1.85155,0.378441,4.87881,-15.8031,8.10704,0.04,1
2,1.95769,0.499029,0.579615,7.91598,-0.0573685,-8.15913,0.04,1
3,1.96158,1.4706,1.29138,1.20135,3.95365,-0.476427,0.04,1
4,1.12255,1.60732,1.15792,1.26538,3.10263,-28.3145,0.04,1
5,0.388481,0.578406,0.98295,0,0,-3.92498,0.04,1
6,0.871402,0.131028,0.98101,23.397,-10.1416,19.7819,0.04,1
7,0.918353,0.327872,0.331147,2.33968,-0.945472,-1.85908,0.04,1
8,1.91839,1.76509,0.668668,2.31072,6.3298,10.7484,0.04,1
9,1.03622,0.618767,1.18931,-45.9182,-68.9462,4.2287,0.04,1
10,0.126228,0.183189,0.521659,0,0,-3.92498,0.04,1
11,1.91872,1.16783,0.696976,9.45383,7.08943,-4.54099,0.04,1
12,0.0461632,0.476016,0.125338,-9.70578,-3.73475,22.7759,0.04,1
13,0.924174,1.90009,1.08152,3.6997,-3.71228,7.21375,0.04,1
14,0.555697,1.04882,0.815284,-1.42093,15.8122,-9.20118,0.04,1
15,0.149331,0.609024,1.39189,-4.227,0.220106,8.58401,0.04,1
16,1.20983,1.53534,0.0831646,0,0,-3.92498,0.04,1
17,1.34209,0.166473,0.98694,2.22156,11.0483,4.63991,0.04,1
18,1.32244,1.51021,1.00518,0,0,-3.92498,0.04,1
19,0.915985,1.10213,0.896526,6.49349,-3.19152,8.98454,0.04,1
20,1.10439,1.32415,1.88837,0.460844,-11.5462,-26.922,0.04,1
21,1.44181,0.509237,0.472938,1.48328,-7.26341,16.5509,0.04,1
22,1.21402,1.70255,0.0612427,0,0,-3.92498,0.04,1
23,1.34589,1.18784,1.74061,1.91439,17.264,12.7937,0.04,1
24,0.198064,1.31095,0.681182,16.1822,9.64265,21.6081,0.04,1
25,0.965001,1.53717,0.559967,3.54263,0.50551,5.65118,0.04,1
26,0.753205,0.41479,0.472865,1.03928,-0.605829,-9.15838,0.04,1
27,1.25712,0.79713,0.558202,0,0,-3.92498,0.04,1
28,0.80255,0.290774,0.279298,-32.635,12.8902,5.67072,0.04,1
29,0.468291,0.515993,1.10742,12.6887,-5.03449,-3.73504,0.04,1
30,0.191434,1.0306,0.66356,14.4107,0.255416,-5.28911,0.04,1
31,1.78314,0.555298,1.60471,16.4296,2.32959,5.25947,0.04,1
32,1.01135,0.201275,0.245539,-0.0892445,-5.60199,0.688744,0.04,1
33,0.297762,1.07792,0.332906,-7.86216,3.7807,-13.0524,0.04,1
34,1.35913,1.73992,0.0325035,0.0975332,9.69455,-1.26211,0.04,1
35,1.39253,0.394009,1.62371,-20.3343,-22.5941,-12.5466,0.04,1
36,1.4518,0.321284,0.316824,-1.55221,4.66919,4.75533,0.04,1
37,0.79614,1.84638,1.03502,-20.0159,-7.94367,7.85884,0.04,1
38,1.84766,1.94044,1.65747,14.8983,1.39905,15.7993,0.04,1
39,0.942527,0.875616,0.812018,10.4943,-0.921015,-1.82246,0.04,1
40,1.63506,1.7051,0.189891,-0.0981746,-0.0791806,-3.65332,0.04,1
41,1.85965,-0.0439291,1.85717,-2.87149,-44.4494,18.1952,0.04,1
42,1.32028,0.350674,1.03056,-1.66532,15.3936,-12.6521,0.04,1
43,0.197648,0.0484878,0.991235,0,0,-3.92498,0.04,1
44,1.94702,0.68828,0.169103,1.61904,-3.95174,-11.5723,0.04,1
45,1.25622,0.0887838,0.561235,1.33821,-0.603565,22.4611,0.04,1
46,0.393322,0.950048,0.743688,1.90882,-15.9088,-10.042,0.04,1
47,0.459079,1.77388,1.90646,-2.50674,-2.90865,12.7372,0.04,1
48,0.690248,0.207407,0.281159,11.0004,-40.675,5.6826,0.04,1
49,0.684937,1.83625,0.232982,0,0,-3.92498,0.04,1
50,0.988675,0.695024,0.951689,11.7462,6.33277,15.6007,0.04,1
51,0.800835,1.59717,0.712916,-7.14773,19.6466,-3.79498,0.04,1
52,0.956268,0.181789,1.16115,0,0,-3.92498,0.04,1
53,1.83116,0.549119,0.641444,1.96044,0.503737,1.95913,0.04,1
54,0.46473,0.11013,0.219586,4.76783,-1.88887,2.53526,0.04,1
55,1.26555,2.23135,1.28326,-12.8769,74.7384,22.6645,0.04,1
56,1.98519,1.91995,0.747836,-4.85077,4.15211,0.374948,0.04,1
57,0.329127,0.311989,0.22291,0,0,-0.375559,0.04,1
58,1.41,0.214422,0.185248,-8.52238,-8.25225,-2.25188,0.04,1
