id,x,y,z,vx,vy,vz,r,m
0,1.00901,0.3784,0.285002,0,0,2.14156,0.04,1
1,0.255415,1.40258,0.943725,9.58097,-2.45943,13.0545,0.04,1
2,1.75756,0.494886,0.874067,0,0,-3.43448,0.04,1
3,1.9394,1.3963,1.35738,0,0,-3.43448,0.04,1
4,0.62269,1.82571,0.11563,0.518982,10.8877,-0.862079,0.04,1
5,0.388481,0.578406,1.16696,0,0,-3.43448,0.04,1
6,1.67029,1.53556,0.29243,0,0,1.09507,0.04,1
7,0.733184,0.232328,0.433055,0,0,-3.43448,0.04,1
8,1.74159,1.27456,0.0350035,0,0,-3.28796,0.04,1
9,1.39471,0.759728,0.0783514,5.33454,-4.12504,3.73423,0.04,1
10,0.126228,0.183189,0.70567,0,0,-3.43448,0.04,1
11,1.36608,0.734725,0.900733,0,0,-3.43448,0.04,1
12,0.543418,0.890715,0.0811249,8.07569,4.46836,-10.6218,0.04,1
13,0.879493,1.9227,1.16567,0,0,-3.43448,0.04,1
14,0.416037,0.775721,1.15656,0,0,-3.43448,0.04,1
15,0.527684,1.07206,0.25013,0,0,2.69585,0.04,1
16,1.20983,1.53534,0.267176,0,0,-3.43448,0.04,1
17,1.08471,0.113285,0.506034,0,0,-3.43448,0.04,1
18,1.32244,1.51021,1.18919,0,0,-3.43448,0.04,1
19,1.44962,1.51364,0.227689,13.1877,7.70507,7.79275,0.04,1
20,1.33286,1.24702,0.12458,0,0,3.7579,0.04,1
21,1.88309,0.435415,1.05723,0,0,-3.43448,0.04,1
22,1.21402,1.70255,0.245254,0,0,-3.43448,0.04,1
23,1.03366,0.392985,0.0963154,-10.5145,-5.85449,1.39091,0.04,1
24,0.490719,0.975154,0.219693,0,0,3.0211,0.04,1
25,0.799646,1.92421,0.243771,0,0,-3.43448,0.04,1
26,0.912834,0.786047,0.904818,0,0,-3.43448,0.04,1
27,1.25712,0.79713,0.742213,0,0,-3.43448,0.04,1
28,1.5823,0.628123,0.137549,0,0,3.67287,0.04,1
29,0.192882,0.622421,1.31185,0,0,-3.43448,0.04,1
30,1.6757,0.988623,1.09084,0,0,-3.43448,0.04,1
