id,x,y,z,vx,vy,vz,r,m
0,1.42846,0.972461,1.55228,5.38762,-79.3228,130.671,0.04,1
1,-0.393904,0.0914655,0.819614,16.7603,-21.5646,-53.1151,0.04,1
2,1.78709,0.506067,0.305596,-29.2433,1.57636,37.7323,0.04,1
3,0.782317,1.55555,0.610392,-13.4402,4.5747,-36.8696,0.04,1
4,0.0490234,0.138279,1.81791,21.2653,-81.4676,124.665,0.04,1
5,1.71196,0.330685,1.08054,26.9632,19.5135,-23.5612,0.04,1
6,1.92994,1.53665,0.355146,-11.9198,66.2796,126.672,0.04,1
7,-0.170157,1.92976,1.01461,19.0501,-88.8238,26.8669,0.04,1
8,0.781578,0.0246942,1.20352,-123.61,140.583,22.7053,0.04,1
9,0.68101,0.406297,0.176951,378.636,30.6592,-35.9312,0.04,1
10,1.24543,0.166709,0.0846591,28.5323,3.96957,31.8227,0.04,1
11,0.277373,1.93856,2.05177,42.5405,23.7468,47.31,0.04,1
12,1.46168,0.0821407,0.265386,-53.2664,-12.9685,-98.7065,0.04,1
13,0.341926,0.639908,1.12551,32.1728,49.6151,-12.7014,0.04,1
14,2.18297,1.75811,-0.0442258,27.444,28.575,-15.3878,0.04,1
15,1.60966,0.172069,0.0436724,-43.0458,35.335,39.2443,0.04,1
16,0.00820892,0.979953,1.69526,23.7478,61.2071,-20.4071,0.04,1
17,0.135855,0.582768,0.824247,-7.06998,6.92653,106.091,0.04,1
18,0.21737,0.802888,0.61823,37.6864,-9.65598,-12.7997,0.04,1
19,1.33338,0.0937414,0.147226,22.1663,-27.2891,-99.9031,0.04,1
20,0.682982,2.26477,0.667506,-23.8404,-180.455,4.62324,0.04,1
21,-0.0327179,0.223799,0.879132,-162.889,-56.3305,48.7682,0.04,1
22,0.154564,-0.393375,2.14136,-16.6755,103.254,43.7352,0.04,1
23,-0.132272,1.28741,3.09583,78.9346,-40.8889,-72.6747,0.04,1
24,1.49749,0.30035,0.979151,114.69,25.88,278.922,0.04,1
25,0.171783,0.577,1.41858,28.5823,-32.8557,-66.913,0.04,1
26,1.52235,1.20616,1.50901,58.0383,41.2767,-20.7431,0.04,1
27,-0.0951752,1.76688,2.40391,49.1019,17.962,-67.0338,0.04,1
28,2.08257,0.111126,0.242612,-108.562,13.7685,-58.2257,0.04,1
