id,x,y,z,vx,vy,vz,r,m
0,1.00901,0.3784,0.450059,0,0,1.16056,0.04,1
1,1.71188,1.00989,1.35281,15.2641,-4.1362,2.11026,0.04,1
2,1.71094,0.512329,0.464803,-11.6038,4.34173,-3.81801,0.04,1
3,1.9394,1.3963,0.964834,0,0,-4.41548,0.04,1
4,1.36648,1.51562,1.036,12.4618,-3.61065,14.7206,0.04,1
5,0.388481,0.578406,0.774414,0,0,-4.41548,0.04,1
6,1.32017,0.612633,0.382499,-5.23692,-11.0368,-2.45631,0.04,1
7,1.03819,0.133045,0.831019,4.4952,-1.4127,18.2521,0.04,1
8,1.74159,1.27456,0.396099,0,0,3.44605,0.04,1
9,0.996584,0.446022,0.114336,-21.1776,-2.6551,2.42832,0.04,1
10,0.529448,0.488518,0.367498,3.09312,7.17953,5.93875,0.04,1
11,1.36608,0.734725,0.508186,0,0,-4.41548,0.04,1
12,1.35099,1.33755,1.16726,8.07569,4.46836,12.6638,0.04,1
13,0.879493,1.9227,0.773126,0,0,-4.41548,0.04,1
14,0.416037,0.775721,0.764009,0,0,-4.41548,0.04,1
15,0.527684,1.07206,0.470616,0,0,1.71485,0.04,1
16,1.20983,1.53534,0.184788,0,0,4.82772,0.04,1
17,1.57124,0.185925,0.170985,-0.803773,-2.15051,-7.51517,0.04,1
18,1.31264,1.5148,0.801961,-8.42465,2.5669,0.56962,0.04,1
19,1.46893,0.831545,1.15626,-8.2913,-15.7573,6.63616,0.04,1
20,1.32018,1.29996,0.463354,-2.77842,11.6065,0.587465,0.04,1
21,1.88309,0.435415,0.664688,0,0,-4.41548,0.04,1
22,1.21402,1.70255,0.208464,0,0,4.69902,0.04,1
23,0.304325,0.0840234,0.714792,17.6271,-2.34251,10.5913,0.04,1
24,0.49057,0.975029,0.472807,-0.281664,-0.237877,2.22765,0.04,1
25,0.799646,1.92421,0.210718,0,0,4.70976,0.04,1
26,0.912834,0.786047,0.512271,0,0,-4.41548,0.04,1
27,1.25712,0.79713,0.349666,0,0,-4.41548,0.04,1
28,1.5823,0.628123,0.455737,0,0,2.69187,0.04,1
29,0.192882,0.622421,0.919307,0,0,-4.41548,0.04,1
30,1.71627,0.853421,0.870174,1.29351,-4.91714,1.93418,0.04,1
31,0.177909,0.231632,0.933123,13.1207,7.2333,-1.04515,0.04,1
32,1.88716,1.18202,0.1606,-2.68115,2.68175,-8.56186,0.04,1
33,1.52452,1.12738,0.927249,0,0,-4.41548,0.04,1
34,1.34929,1.62887,0.258444,0,0,4.43496,0.04,1
35,1.25355,0.155331,0.060201,0,0,-4.41548,0.04,1
36,1.59083,0.0877297,0.41428,0,0,3.26322,0.04,1
37,1.44806,1.86171,0.0265615,0,0,-2.55706,0.04,1
38,0.728075,0.267417,1.25484,10.2425,-4.46836,7.4072,0.04,1
39,0.437811,0.930471,0.504528,0.281664,0.237877,-4.60304,0.04,1
40,1.76577,1.35999,0.246631,-0.192142,-3.95797,4.21085,0.04,1
41,1.71806,1.6397,0.31465,0.869476,2.0106,-0.57715,0.04,1
42,1.67143,0.137377,0.0274548,0,0,-2.93914,0.04,1
43,0.60914,0.0876055,1.08211,10.0679,0.64552,3.63275,0.04,1
44,1.88289,0.837255,0.259872,0,0,-4.41548,0.04,1
45,1.48721,1.22956,0.398591,12.2788,15.0815,3.24171,0.04,1
46,0.230823,1.34275,0.810595,0,0,-4.41548,0.04,1
47,1.06277,1.85375,0.267671,0,0,-0.456036,0.04,1
48,0.401794,1.21161,0.527726,-4.0279,4.1584,1.06405,0.04,1
49,0.684937,1.83625,0.0264703,0,0,-2.51125,0.04,1
50,0.88908,0.0633195,0.231595,0,0,-0.661128,0.04,1
51,1.36275,0.928673,0.597855,0,0,-4.41548,0.04,1
52,0.956268,0.181789,0.952614,0,0,-4.41548,0.04,1
53,1.89396,0.504662,0.139909,0,0,-4.41548,0.04,1
54,0.548869,1.55576,0.391969,11.5676,22.4533,0.560737,0.04,1
55,0.206337,0.851676,1.30192,-15.2701,18.3843,15.3883,0.04,1
56,1.73148,1.76059,0.400246,0,0,-4.41548,0.04,1
57,0.329127,0.311989,0.191845,0,0,-0.866059,0.04,1
58,1.60484,0.383995,0.43213,0,0,0.883032,0.04,1
59,0.444907,0.152993,0.0610438,-2.86318,-6.66046,-3.72612,0.04,1
60,1.12462,0.272594,0.697702,0,0,-4.41548,0.04,1
