id,x,y,z,vx,vy,vz,r,m
0,1.00901,0.3784,0.165686,0,0,2.63206,0.04,1
1,0.172473,1.52555,0.278762,-7.55232,-2.45943,13.545,0.04,1
2,1.75756,0.494886,1.03355,0,0,-2.94398,0.04,1
3,1.9394,1.3963,1.51687,0,0,-2.94398,0.04,1
4,0.585284,1.42799,0.0913517,0,0,3.28332,0.04,1
5,0.388481,0.578406,1.32645,0,0,-2.94398,0.04,1
6,1.67029,1.53556,0.225438,0,0,1.58557,0.04,1
7,0.733184,0.232328,0.592541,0,0,-2.94398,0.04,1
8,1.74159,1.27456,0.194437,0,0,-2.94398,0.04,1
9,1.12798,0.96598,0.125709,5.33454,-4.12504,-2.7265,0.04,1
10,0.126228,0.183189,0.865156,0,0,-2.94398,0.04,1
11,1.36608,0.734725,1.06022,0,0,-2.94398,0.04,1
12,0.368922,0.794165,0.409752,0,0,-2.94398,0.04,1
13,0.879493,1.9227,1.32516,0,0,-2.94398,0.04,1
14,0.416037,0.775721,1.31604,0,0,-2.94398,0.04,1
15,0.527684,1.07206,0.1031,0,0,3.18635,0.04,1
16,1.20983,1.53534,0.426662,0,0,-2.94398,0.04,1
17,1.08471,0.113285,0.66552,0,0,-2.94398,0.04,1
18,1.32244,1.51021,1.34868,0,0,-2.94398,0.04,1
19,0.838546,1.46491,0.158437,12.0204,-0.181642,0.487126,0.04,1
20,1.33286,1.24702,0.0948481,0,0,-2.94398,0.04,1
21,1.88309,0.435415,1.21672,0,0,-2.94398,0.04,1
22,1.21402,1.70255,0.40474,0,0,-2.94398,0.04,1
23,1.21759,0.495398,0.0527362,0,0,-0.942605,0.04,1
24,0.490719,0.975154,0.0564,0,0,3.5116,0.04,1
25,0.799646,1.92421,0.403257,0,0,-2.94398,0.04,1
26,0.912834,0.786047,1.0643,0,0,-2.94398,0.04,1
27,1.25712,0.79713,0.901699,0,0,-2.94398,0.04,1
28,1.5823,0.628123,0.0830631,0,0,-2.94398,0.04,1
29,0.192882,0.622421,1.47134,0,0,-2.94398,0.04,1
30,1.6757,0.988623,1.25032,0,0,-2.94398,0.04,1
31,0.214872,0.336649,0.848892,0,0,-2.94398,0.04,1
32,1.87833,1.19086,0.245729,0,0,-2.94398,0.04,1
33,1.52452,1.12738,1.47928,0,0,-2.94398,0.04,1
34,1.34929,1.62887,0.356816,0,0,-2.94398,0.04,1
35,1.25355,0.155331,0.612234,0,0,-2.94398,0.04,1
36,1.59083,0.0877297,0.166352,0,0,-2.94398,0.04,1
37,1.44806,1.86171,0.576645,0,0,-2.94398,0.04,1
38,0.398991,0.810803,0.223702,0,0,1.69134,0.04,1
39,0.437662,0.930346,1.05666,0,0,-2.94398,0.04,1
40,1.64635,1.71421,0.502108,0,0,-2.94398,0.04,1
41,1.65598,1.76778,0.184209,0,0,2.42026,0.04,1
42,1.67143,0.137377,0.578112,0,0,-2.94398,0.04,1
43,0.197648,0.0484878,1.33473,0,0,-2.94398,0.04,1
44,1.88289,0.837255,0.811905,0,0,-2.94398,0.04,1
45,1.22583,0.28589,0.310188,0,0,-2.94398,0.04,1
46,0.230823,1.34275,1.36263,0,0,-2.94398,0.04,1
47,1.06277,1.85375,0.225787,0,0,1.01546,0.04,1
48,0.330603,1.20442,0.155215,0,0,-2.94398,0.04,1
49,0.684937,1.83625,0.576479,0,0,-2.94398,0.04,1
50,0.88908,0.0633195,0.220475,0,0,0.810372,0.04,1
51,1.36275,0.928673,1.14989,0,0,-2.94398,0.04,1
52,0.956268,0.181789,1.50465,0,0,-2.94398,0.04,1
53,1.89396,0.504662,0.691943,0,0,-2.94398,0.04,1
54,0.249593,0.207442,0.042987,0,0,-2.94398,0.04,1
55,1.96511,0.547596,0.9876,-9.69273,-2.92979,-14.5687,0.04,1
56,1.73148,1.76059,0.952279,0,0,-2.94398,0.04,1
57,0.329127,0.311989,0.211465,0,0,0.605441,0.04,1
58,1.60484,0.383995,0.189386,0,0,2.35453,0.04,1
59,0.579619,0.454444,0.582696,0,0,-2.94398,0.04,1
60,1.12462,0.272594,1.24974,0,0,-2.94398,0.04,1
61,1.86327,0.687348,0.0816981,0,0,3.34423,0.04,1
62,1.42769,0.809621,0.672507,0,0,-2.94398,0.04,1
63,0.64105,1.16343,0.0865894,0.307035,11.4702,-0.937995,0.04,1
64,1.10557,0.605063,0.494396,0,0,-2.94398,0.04,1
65,0.436507,1.35475,1.29282,0,0,-2.94398,0.04,1
66,1.10892,0.593342,0.854944,0,0,-2.94398,0.04,1
67,1.15996,0.779605,1.23506,0,0,-2.94398,0.04,1
68,1.40011,0.925376,0.183427,0,0,0.161689,0.04,1
69,1.01397,0.748348,0.647656,0,0,-2.94398,0.04,1
70,1.20268,1.80845,0.732602,0,0,-2.94398,0.04,1
71,1.50284,0.66188,0.125362,0,0,3.00428,0.04,1
72,0.103095,0.79889,0.0401449,0,0,-1.02112,0.04,1
73,1.71965,0.241466,0.857908,0,0,-2.94398,0.04,1
74,0.913761,1.52439,1.41772,0,0,-2.94398,0.04,1
75,0.695164,0.443927,0.0537599,0,0,-2.94398,0.04,1
76,1.9589,0.314783,1.24503,0,0,-2.94398,0.04,1
77,0.596306,0.629475,0.813261,0,0,-2.94398,0.04,1
78,1.83609,1.06558,0.0545598,0,0,-2.94398,0.04,1
79,0.899696,1.13734,1.01677,0,0,-2.94398,0.04,1
80,1.47481,1.41275,0.11278,0,0,3.10758,0.04,1
81,0.730032,1.69309,0.0654091,0,0,-2.94398,0.04,1
82,0.332154,1.54061,0.603906,0,0,-2.94398,0.04,1
83,1.02646,1.75034,0.686685,0,0,-2.94398,0.04,1
84,0.937273,1.06855,0.676197,0.249442,-11.8403,11.1854,0.04,1
85,0.964024,0.63815,1.22501,0,0,-2.94398,0.04,1
86,0.573441,1.16728,0.309075,0,0,-2.94398,0.04,1
87,0.910925,0.924432,0.112975,0,0,3.12026,0.04,1
88,1.25064,1.88428,1.13251,0,0,-2.94398,0.04,1
89,1.70619,0.514109,0.0507648,0,0,3.54446,0.04,1
90,1.34954,1.03148,1.32068,0,0,-2.94398,0.04,1
91,0.395948,1.43979,0.444936,0,0,-2.94398,0.04,1
92,1.17516,0.929934,1.36747,0,0,-2.94398,0.04,1
93,1.05045,0.23132,0.99194,0,0,-2.94398,0.04,1
94,0.746077,1.21972,0.860163,0,0,-2.94398,0.04,1
95,1.65749,1.20939,1.37388,0,0,-2.94398,0.04,1
96,0.229784,1.13199,1.27528,0,0,-2.94398,0.04,1
97,1.55186,0.197048,0.340463,0,0,-2.94398,0.04,1
98,0.391296,0.945487,0.662027,0,0,-2.94398,0.04,1
99,1.03407,1.4219,0.352344,0,0,-2.94398,0.04,1
100,0.274177,1.2733,0.288551,0,0,-2.94398,0.04,1
101,0.955393,0.950228,0.278966,0,0,-2.94398,0.04,1
102,1.53151,1.88931,0.594887,0,0,-2.94398,0.04,1
103,1.73996,0.0933439,0.424619,0,0,-2.94398,0.04,1
104,0.793258,0.277719,0.0595178,0,0,-0.898662,0.04,1
105,0.658542,1.93499,0.49845,0,0,-2.94398,0.04,1
106,1.51519,1.4926,0.141546,0,0,2.87241,0.04,1
107,1.08215,1.68746,1.32797,0,0,-2.94398,0.04,1
108,0.663235,0.608289,1.51547,0,0,-2.94398,0.04,1
109,0.225917,0.385198,0.164758,0,0,2.63954,0.04,1
110,0.782437,1.46576,0.141237,-12.0204,0.181642,-0.622638,0.04,1
111,1.07637,1.7692,0.586567,0,0,-2.94398,0.04,1
112,0.52795,0.594055,1.04472,0,0,-2.94398,0.04,1
113,0.0839466,1.08675,0.443313,0,0,-2.94398,0.04,1
114,0.194843,0.180948,0.60862,0,0,-2.94398,0.04,1
115,1.40447,1.85149,1.29757,0,0,-2.94398,0.04,1
116,1.30747,1.54671,0.227991,0,0,1.28901,0.04,1
117,1.47666,1.04176,0.0853407,0,0,3.3238,0.04,1
118,0.647948,0.112463,0.383573,0,0,-2.94398,0.04,1
119,1.86121,1.0625,1.49191,0,0,-2.94398,0.04,1
120,1.63454,1.08592,1.49975,0,0,-2.94398,0.04,1
121,0.277682,1.28839,0.677692,0,0,-2.94398,0.04,1
122,0.903078,0.219086,0.779121,0,0,-2.94398,0.04,1
123,1.86943,1.36068,0.0800045,0.282274,-0.0739999,-2.95997,0.04,1
124,0.834768,1.1811,1.47971,0,0,-2.94398,0.04,1
125,0.255145,0.677023,0.271478,0,0,-2.94398,0.04,1
126,1.22919,1.58456,0.975215,0,0,-2.94398,0.04,1
127,1.52801,1.3803,0.298659,0,0,-2.94398,0.04,1
128,1.16645,0.466923,0.190516,0,0,-2.94398,0.04,1
129,0.614574,0.232893,0.515848,0,0,-2.94398,0.04,1
130,0.603916,0.839489,0.0616335,0.778471,1.48036,-2.18251,0.04,1
131,0.227437,0.255572,0.47805,0,0,-2.94398,0.04,1
132,1.40662,1.32439,1.06977,0,0,-2.94398,0.04,1
133,1.9335,1.13567,0.714078,0,0,-2.94398,0.04,1
134,0.855772,1.67747,0.753644,0,0,-2.94398,0.04,1
135,1.26273,1.14325,1.03725,0,0,-2.94398,0.04,1
136,1.14025,1.18115,0.207197,0,0,-2.94398,0.04,1
137,1.44053,0.221337,0.0768089,-0.484604,13.9119,5.98019,0.04,1
138,1.49999,0.130098,1.35229,0,0,-2.94398,0.04,1
139,1.59054,1.55026,0.978542,0,0,-2.94398,0.04,1
140,0.53848,1.65781,1.47951,0,0,-2.94398,0.04,1
141,0.77163,1.572,0.752259,0,0,-2.94398,0.04,1
